SIMPLE,BITPIX,NAXIS,EXTEND,TEFF,LOGG,RADIUS,MASS,LSTAR,ALPHA,K,DELTA,QBAR,ZHE,HE,SI,MDOT,VINF,DMOM,LOGQ,HOPF_1,HOPF_2,HOPF_3,VROT,OMEGA,VESC,SIGMA_E,MUE,GAMMA,C_SOUND,U_CRIT,R_CRIT,W_CRIT,V_CRIT,DW_CRIT,RHO_CRIT,Z_CRIT,Y_CRIT,V_EIGEN,RHO_WIND,VMICRO,MDOTE-6,LOGMDOT,LOGLSTAR
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.51,0.25,0.34,273.4,2.0,0.1,7.66,4.2505444e-08,505.30684,377700000000000004991221760.000000,-12.76,0.85,0.36,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.0534,18.73,23.2,468.2,27.37,0.004272,0.8478,635.0,108.0,1.388,20.0,0.042505443999999996,-7.3715554429439,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.51,0.25,0.34,273.4,2.0,0.1,7.66,4.2505444e-08,505.30684,377700000000000004991221760.000000,-12.76,0.85,0.36,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.0534,18.73,23.2,468.2,27.37,0.004272,0.8478,635.0,108.0,1.388,25.0,0.042505443999999996,-7.3715554429439,4.646207612206685
True,8,0,True,30000.0,3.6,9.852,14.1,70920.0,0.45,0.3,0.31,90.29,2.0,0.1,7.66,4.5337098e-08,426.04291,382099999999999994824228864.000000,-12.78,0.85,0.36,1.5,0.0,0.0,688.7,0.3413,0.6087,0.1313,20.18,-0.06438,15.53,19.21,387.7,22.64,0.004993,0.8488,434.9,127.6,1.096,1.0,0.045337098,-7.343546282244831,4.85076872692888
True,8,0,True,30000.0,3.6,9.852,14.1,70920.0,0.45,0.3,0.31,90.29,2.0,0.1,7.66,4.5337098e-08,426.04291,382099999999999994824228864.000000,-12.78,0.85,0.36,1.5,0.0,0.0,688.7,0.3413,0.6087,0.1313,20.18,-0.06438,15.53,19.21,387.7,22.64,0.004993,0.8488,434.9,127.6,1.096,5.0,0.045337098,-7.343546282244831,4.85076872692888
True,8,0,True,30000.0,3.6,9.852,14.1,70920.0,0.45,0.3,0.31,90.29,2.0,0.1,7.66,4.5337098e-08,426.04291,382099999999999994824228864.000000,-12.78,0.85,0.36,1.5,0.0,0.0,688.7,0.3413,0.6087,0.1313,20.18,-0.06438,15.53,19.21,387.7,22.64,0.004993,0.8488,434.9,127.6,1.096,10.0,0.045337098,-7.343546282244831,4.85076872692888
True,8,0,True,30000.0,3.6,9.852,14.1,70920.0,0.45,0.3,0.31,90.29,2.0,0.1,7.66,4.5337098e-08,426.04291,382099999999999994824228864.000000,-12.78,0.85,0.36,1.5,0.0,0.0,688.7,0.3413,0.6087,0.1313,20.18,-0.06438,15.53,19.21,387.7,22.64,0.004993,0.8488,434.9,127.6,1.096,15.0,0.045337098,-7.343546282244831,4.85076872692888
True,8,0,True,30000.0,3.6,9.852,14.1,70920.0,0.45,0.3,0.31,90.29,2.0,0.1,7.66,4.5337098e-08,426.04291,382099999999999994824228864.000000,-12.78,0.85,0.36,1.5,0.0,0.0,688.7,0.3413,0.6087,0.1313,20.18,-0.06438,15.53,19.21,387.7,22.64,0.004993,0.8488,434.9,127.6,1.096,20.0,0.045337098,-7.343546282244831,4.85076872692888
True,8,0,True,30000.0,3.6,9.852,14.1,70920.0,0.45,0.3,0.31,90.29,2.0,0.1,7.66,4.5337098e-08,426.04291,382099999999999994824228864.000000,-12.78,0.85,0.36,1.5,0.0,0.0,688.7,0.3413,0.6087,0.1313,20.18,-0.06438,15.53,19.21,387.7,22.64,0.004993,0.8488,434.9,127.6,1.096,25.0,0.045337098,-7.343546282244831,4.85076872692888
True,8,0,True,30000.0,3.3,15.7806,18.13,182000.0,0.45,0.15,0.3,25.6,2.0,0.1,7.51,4.3909061e-08,363.68516,399799999999999975790477312.000000,-13.0,0.94,0.44,5.26,0.0,0.0,568.7,0.3413,0.6087,0.2621,20.18,-0.08234,12.14,15.95,322.0,17.92,0.003713,0.8904,285.9,94.85,0.4848,1.0,0.043909061,-7.357445850230591,5.260071387985075
True,8,0,True,30000.0,3.3,15.7806,18.13,182000.0,0.45,0.15,0.3,25.6,2.0,0.1,7.51,4.3909061e-08,363.68516,399799999999999975790477312.000000,-13.0,0.94,0.44,5.26,0.0,0.0,568.7,0.3413,0.6087,0.2621,20.18,-0.08234,12.14,15.95,322.0,17.92,0.003713,0.8904,285.9,94.85,0.4848,5.0,0.043909061,-7.357445850230591,5.260071387985075
True,8,0,True,30000.0,3.3,15.7806,18.13,182000.0,0.45,0.15,0.3,25.6,2.0,0.1,7.51,4.3909061e-08,363.68516,399799999999999975790477312.000000,-13.0,0.94,0.44,5.26,0.0,0.0,568.7,0.3413,0.6087,0.2621,20.18,-0.08234,12.14,15.95,322.0,17.92,0.003713,0.8904,285.9,94.85,0.4848,10.0,0.043909061,-7.357445850230591,5.260071387985075
True,8,0,True,30000.0,3.3,15.7806,18.13,182000.0,0.45,0.15,0.3,25.6,2.0,0.1,7.51,4.3909061e-08,363.68516,399799999999999975790477312.000000,-13.0,0.94,0.44,5.26,0.0,0.0,568.7,0.3413,0.6087,0.2621,20.18,-0.08234,12.14,15.95,322.0,17.92,0.003713,0.8904,285.9,94.85,0.4848,15.0,0.043909061,-7.357445850230591,5.260071387985075
True,8,0,True,30000.0,3.3,15.7806,18.13,182000.0,0.45,0.15,0.3,25.6,2.0,0.1,7.51,4.3909061e-08,363.68516,399799999999999975790477312.000000,-13.0,0.94,0.44,5.26,0.0,0.0,568.7,0.3413,0.6087,0.2621,20.18,-0.08234,12.14,15.95,322.0,17.92,0.003713,0.8904,285.9,94.85,0.4848,20.0,0.043909061,-7.357445850230591,5.260071387985075
True,8,0,True,30000.0,3.3,15.7806,18.13,182000.0,0.45,0.15,0.3,25.6,2.0,0.1,7.51,4.3909061e-08,363.68516,399799999999999975790477312.000000,-13.0,0.94,0.44,5.26,0.0,0.0,568.7,0.3413,0.6087,0.2621,20.18,-0.08234,12.14,15.95,322.0,17.92,0.003713,0.8904,285.9,94.85,0.4848,25.0,0.043909061,-7.357445850230591,5.260071387985075
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.35,0.32,119.5,2.0,0.1,7.81,1.5676757e-06,392.69642,13699999999999999055040086016.000000,-11.34,0.7,0.36,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.07037,14.21,17.51,353.4,20.55,0.1413,0.8522,359.9,114.7,25.68,1.0,1.5676757,-5.804743773454648,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.35,0.32,119.5,2.0,0.1,7.81,1.5676757e-06,392.69642,13699999999999999055040086016.000000,-11.34,0.7,0.36,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.07037,14.21,17.51,353.4,20.55,0.1413,0.8522,359.9,114.7,25.68,5.0,1.5676757,-5.804743773454648,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.35,0.32,119.5,2.0,0.1,7.81,1.5676757e-06,392.69642,13699999999999999055040086016.000000,-11.34,0.7,0.36,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.07037,14.21,17.51,353.4,20.55,0.1413,0.8522,359.9,114.7,25.68,10.0,1.5676757,-5.804743773454648,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.35,0.32,119.5,2.0,0.1,7.81,1.5676757e-06,392.69642,13699999999999999055040086016.000000,-11.34,0.7,0.36,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.07037,14.21,17.51,353.4,20.55,0.1413,0.8522,359.9,114.7,25.68,15.0,1.5676757,-5.804743773454648,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.35,0.32,119.5,2.0,0.1,7.81,1.5676757e-06,392.69642,13699999999999999055040086016.000000,-11.34,0.7,0.36,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.07037,14.21,17.51,353.4,20.55,0.1413,0.8522,359.9,114.7,25.68,20.0,1.5676757,-5.804743773454648,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.35,0.32,119.5,2.0,0.1,7.81,1.5676757e-06,392.69642,13699999999999999055040086016.000000,-11.34,0.7,0.36,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.07037,14.21,17.51,353.4,20.55,0.1413,0.8522,359.9,114.7,25.68,25.0,1.5676757,-5.804743773454648,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.3,0.35,90.29,2.0,0.1,7.21,6.835558e-07,375.82048,5717000000000000290094841856.000000,-11.67,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06638,15.07,16.7,337.1,21.54,0.05747,0.7753,359.8,120.4,11.7,1.0,0.6835557999999999,-6.165226027339108,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.3,0.35,90.29,2.0,0.1,7.21,6.835558e-07,375.82048,5717000000000000290094841856.000000,-11.67,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06638,15.07,16.7,337.1,21.54,0.05747,0.7753,359.8,120.4,11.7,5.0,0.6835557999999999,-6.165226027339108,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.3,0.35,90.29,2.0,0.1,7.21,6.835558e-07,375.82048,5717000000000000290094841856.000000,-11.67,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06638,15.07,16.7,337.1,21.54,0.05747,0.7753,359.8,120.4,11.7,10.0,0.6835557999999999,-6.165226027339108,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.3,0.35,90.29,2.0,0.1,7.21,6.835558e-07,375.82048,5717000000000000290094841856.000000,-11.67,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06638,15.07,16.7,337.1,21.54,0.05747,0.7753,359.8,120.4,11.7,15.0,0.6835557999999999,-6.165226027339108,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.3,0.35,90.29,2.0,0.1,7.21,6.835558e-07,375.82048,5717000000000000290094841856.000000,-11.67,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06638,15.07,16.7,337.1,21.54,0.05747,0.7753,359.8,120.4,11.7,20.0,0.6835557999999999,-6.165226027339108,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.3,0.35,90.29,2.0,0.1,7.21,6.835558e-07,375.82048,5717000000000000290094841856.000000,-11.67,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06638,15.07,16.7,337.1,21.54,0.05747,0.7753,359.8,120.4,11.7,25.0,0.6835557999999999,-6.165226027339108,5.055378331375
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.45,0.3,0.31,90.29,2.0,0.1,7.51,5.1061755e-09,454.91364,40849999999999998536187904.000000,-13.62,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.05939,16.84,20.68,417.4,24.47,0.000712,0.8453,506.1,142.5,0.1852,1.0,0.0051061755,-8.291904262510277,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.45,0.3,0.31,90.29,2.0,0.1,7.51,5.1061755e-09,454.91364,40849999999999998536187904.000000,-13.62,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.05939,16.84,20.68,417.4,24.47,0.000712,0.8453,506.1,142.5,0.1852,5.0,0.0051061755,-8.291904262510277,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.45,0.3,0.31,90.29,2.0,0.1,7.51,5.1061755e-09,454.91364,40849999999999998536187904.000000,-13.62,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.05939,16.84,20.68,417.4,24.47,0.000712,0.8453,506.1,142.5,0.1852,10.0,0.0051061755,-8.291904262510277,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.45,0.3,0.31,90.29,2.0,0.1,7.51,5.1061755e-09,454.91364,40849999999999998536187904.000000,-13.62,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.05939,16.84,20.68,417.4,24.47,0.000712,0.8453,506.1,142.5,0.1852,15.0,0.0051061755,-8.291904262510277,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.45,0.3,0.31,90.29,2.0,0.1,7.51,5.1061755e-09,454.91364,40849999999999998536187904.000000,-13.62,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.05939,16.84,20.68,417.4,24.47,0.000712,0.8453,506.1,142.5,0.1852,20.0,0.0051061755,-8.291904262510277,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.45,0.3,0.31,90.29,2.0,0.1,7.51,5.1061755e-09,454.91364,40849999999999998536187904.000000,-13.62,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.05939,16.84,20.68,417.4,24.47,0.000712,0.8453,506.1,142.5,0.1852,25.0,0.0051061755,-8.291904262510277,4.646207612206685
True,8,0,True,30000.0,3.6,9.852,14.1,70920.0,0.45,0.35,0.33,119.5,2.0,0.1,7.21,1.4083912e-07,415.36946,1157000000000000031591497728.000000,-12.27,0.85,0.36,1.5,0.0,0.0,688.7,0.3413,0.6087,0.1313,20.18,-0.06238,16.03,18.7,377.3,23.12,0.01497,0.8087,432.3,132.3,3.493,1.0,0.14083911999999998,-6.851276697179943,4.85076872692888
True,8,0,True,30000.0,3.6,9.852,14.1,70920.0,0.45,0.35,0.33,119.5,2.0,0.1,7.21,1.4083912e-07,415.36946,1157000000000000031591497728.000000,-12.27,0.85,0.36,1.5,0.0,0.0,688.7,0.3413,0.6087,0.1313,20.18,-0.06238,16.03,18.7,377.3,23.12,0.01497,0.8087,432.3,132.3,3.493,5.0,0.14083911999999998,-6.851276697179943,4.85076872692888
True,8,0,True,30000.0,3.6,9.852,14.1,70920.0,0.45,0.35,0.33,119.5,2.0,0.1,7.21,1.4083912e-07,415.36946,1157000000000000031591497728.000000,-12.27,0.85,0.36,1.5,0.0,0.0,688.7,0.3413,0.6087,0.1313,20.18,-0.06238,16.03,18.7,377.3,23.12,0.01497,0.8087,432.3,132.3,3.493,10.0,0.14083911999999998,-6.851276697179943,4.85076872692888
True,8,0,True,30000.0,3.6,9.852,14.1,70920.0,0.45,0.35,0.33,119.5,2.0,0.1,7.21,1.4083912e-07,415.36946,1157000000000000031591497728.000000,-12.27,0.85,0.36,1.5,0.0,0.0,688.7,0.3413,0.6087,0.1313,20.18,-0.06238,16.03,18.7,377.3,23.12,0.01497,0.8087,432.3,132.3,3.493,15.0,0.14083911999999998,-6.851276697179943,4.85076872692888
True,8,0,True,30000.0,3.6,9.852,14.1,70920.0,0.45,0.35,0.33,119.5,2.0,0.1,7.21,1.4083912e-07,415.36946,1157000000000000031591497728.000000,-12.27,0.85,0.36,1.5,0.0,0.0,688.7,0.3413,0.6087,0.1313,20.18,-0.06238,16.03,18.7,377.3,23.12,0.01497,0.8087,432.3,132.3,3.493,20.0,0.14083911999999998,-6.851276697179943,4.85076872692888
True,8,0,True,30000.0,3.6,9.852,14.1,70920.0,0.45,0.35,0.33,119.5,2.0,0.1,7.21,1.4083912e-07,415.36946,1157000000000000031591497728.000000,-12.27,0.85,0.36,1.5,0.0,0.0,688.7,0.3413,0.6087,0.1313,20.18,-0.06238,16.03,18.7,377.3,23.12,0.01497,0.8087,432.3,132.3,3.493,25.0,0.14083911999999998,-6.851276697179943,4.85076872692888
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.3,0.34,90.29,2.0,0.1,7.81,5.9634775e-07,380.62374,5051999999999989600877543424.000000,-11.74,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06737,14.84,16.93,341.7,21.36,0.05095,0.7928,361.7,118.4,10.08,1.0,0.59634775,-6.224500414985549,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.3,0.34,90.29,2.0,0.1,7.81,5.9634775e-07,380.62374,5051999999999989600877543424.000000,-11.74,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06737,14.84,16.93,341.7,21.36,0.05095,0.7928,361.7,118.4,10.08,5.0,0.59634775,-6.224500414985549,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.3,0.34,90.29,2.0,0.1,7.81,5.9634775e-07,380.62374,5051999999999989600877543424.000000,-11.74,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06737,14.84,16.93,341.7,21.36,0.05095,0.7928,361.7,118.4,10.08,10.0,0.59634775,-6.224500414985549,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.3,0.34,90.29,2.0,0.1,7.81,5.9634775e-07,380.62374,5051999999999989600877543424.000000,-11.74,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06737,14.84,16.93,341.7,21.36,0.05095,0.7928,361.7,118.4,10.08,15.0,0.59634775,-6.224500414985549,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.3,0.34,90.29,2.0,0.1,7.81,5.9634775e-07,380.62374,5051999999999989600877543424.000000,-11.74,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06737,14.84,16.93,341.7,21.36,0.05095,0.7928,361.7,118.4,10.08,20.0,0.59634775,-6.224500414985549,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.3,0.34,90.29,2.0,0.1,7.81,5.9634775e-07,380.62374,5051999999999989600877543424.000000,-11.74,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06737,14.84,16.93,341.7,21.36,0.05095,0.7928,361.7,118.4,10.08,25.0,0.59634775,-6.224500414985549,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.51,0.2,0.35,173.4,2.0,0.1,7.66,4.4498848e-07,431.83119,4276999999999999919117041664.000000,-11.95,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06338,15.78,19.46,392.6,23.05,0.02929,0.844,448.5,88.05,6.628,1.0,0.44498848,-6.351651232023993,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.51,0.2,0.35,173.4,2.0,0.1,7.66,4.4498848e-07,431.83119,4276999999999999919117041664.000000,-11.95,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06338,15.78,19.46,392.6,23.05,0.02929,0.844,448.5,88.05,6.628,5.0,0.44498848,-6.351651232023993,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.51,0.2,0.35,173.4,2.0,0.1,7.66,4.4498848e-07,431.83119,4276999999999999919117041664.000000,-11.95,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06338,15.78,19.46,392.6,23.05,0.02929,0.844,448.5,88.05,6.628,10.0,0.44498848,-6.351651232023993,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.51,0.2,0.35,173.4,2.0,0.1,7.66,4.4498848e-07,431.83119,4276999999999999919117041664.000000,-11.95,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06338,15.78,19.46,392.6,23.05,0.02929,0.844,448.5,88.05,6.628,15.0,0.44498848,-6.351651232023993,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.51,0.2,0.35,173.4,2.0,0.1,7.66,4.4498848e-07,431.83119,4276999999999999919117041664.000000,-11.95,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06338,15.78,19.46,392.6,23.05,0.02929,0.844,448.5,88.05,6.628,20.0,0.44498848,-6.351651232023993,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.51,0.2,0.35,173.4,2.0,0.1,7.66,4.4498848e-07,431.83119,4276999999999999919117041664.000000,-11.95,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.06338,15.78,19.46,392.6,23.05,0.02929,0.844,448.5,88.05,6.628,25.0,0.44498848,-6.351651232023993,5.055378331375
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.45,0.15,0.3,25.6,2.0,0.1,7.36,6.11459e-11,457.93282,492400000000000004194304.000000,-15.54,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.06039,16.56,20.81,420.0,24.25,9e-06,0.8582,504.7,139.5,0.002204,1.0,6.114590000000001e-05,-10.213632658285452,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.45,0.15,0.3,25.6,2.0,0.1,7.36,6.11459e-11,457.93282,492400000000000004194304.000000,-15.54,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.06039,16.56,20.81,420.0,24.25,9e-06,0.8582,504.7,139.5,0.002204,5.0,6.114590000000001e-05,-10.213632658285452,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.45,0.15,0.3,25.6,2.0,0.1,7.36,6.11459e-11,457.93282,492400000000000004194304.000000,-15.54,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.06039,16.56,20.81,420.0,24.25,9e-06,0.8582,504.7,139.5,0.002204,10.0,6.114590000000001e-05,-10.213632658285452,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.45,0.15,0.3,25.6,2.0,0.1,7.36,6.11459e-11,457.93282,492400000000000004194304.000000,-15.54,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.06039,16.56,20.81,420.0,24.25,9e-06,0.8582,504.7,139.5,0.002204,15.0,6.114590000000001e-05,-10.213632658285452,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.45,0.15,0.3,25.6,2.0,0.1,7.36,6.11459e-11,457.93282,492400000000000004194304.000000,-15.54,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.06039,16.56,20.81,420.0,24.25,9e-06,0.8582,504.7,139.5,0.002204,20.0,6.114590000000001e-05,-10.213632658285452,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.45,0.15,0.3,25.6,2.0,0.1,7.36,6.11459e-11,457.93282,492400000000000004194304.000000,-15.54,1.16,0.4,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.06039,16.56,20.81,420.0,24.25,9e-06,0.8582,504.7,139.5,0.002204,25.0,6.114590000000001e-05,-10.213632658285452,4.646207612206685
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.3,0.32,90.29,2.0,0.1,7.21,4.8535922e-07,390.82611,4221999999999999977484976128.000000,-11.85,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.07037,14.21,17.41,351.4,20.61,0.044,0.845,358.7,114.5,7.988,1.0,0.48535922000000004,-6.313936715999495,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.3,0.32,90.29,2.0,0.1,7.21,4.8535922e-07,390.82611,4221999999999999977484976128.000000,-11.85,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.07037,14.21,17.41,351.4,20.61,0.044,0.845,358.7,114.5,7.988,5.0,0.48535922000000004,-6.313936715999495,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.3,0.32,90.29,2.0,0.1,7.21,4.8535922e-07,390.82611,4221999999999999977484976128.000000,-11.85,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.07037,14.21,17.41,351.4,20.61,0.044,0.845,358.7,114.5,7.988,10.0,0.48535922000000004,-6.313936715999495,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.3,0.32,90.29,2.0,0.1,7.21,4.8535922e-07,390.82611,4221999999999999977484976128.000000,-11.85,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.07037,14.21,17.41,351.4,20.61,0.044,0.845,358.7,114.5,7.988,15.0,0.48535922000000004,-6.313936715999495,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.3,0.32,90.29,2.0,0.1,7.21,4.8535922e-07,390.82611,4221999999999999977484976128.000000,-11.85,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.07037,14.21,17.41,351.4,20.61,0.044,0.845,358.7,114.5,7.988,20.0,0.48535922000000004,-6.313936715999495,5.055378331375
True,8,0,True,30000.0,3.45,12.4688,15.99,113600.0,0.45,0.3,0.32,90.29,2.0,0.1,7.21,4.8535922e-07,390.82611,4221999999999999977484976128.000000,-11.85,0.75,0.38,3.4,0.0,0.0,631.2,0.3413,0.6087,0.1855,20.18,-0.07037,14.21,17.41,351.4,20.61,0.044,0.845,358.7,114.5,7.988,25.0,0.48535922000000004,-6.313936715999495,5.055378331375
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.51,0.5,0.35,1125.0,2.0,0.1,7.81,3.0007153e-06,505.95317,26700000000000000052412022784.000000,-10.92,0.8,0.34,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.0524,19.08,23.27,469.6,27.63,0.2896,0.8421,643.0,110.7,97.87,1.0,3.0007153,-5.522775207342327,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.51,0.5,0.35,1125.0,2.0,0.1,7.81,3.0007153e-06,505.95317,26700000000000000052412022784.000000,-10.92,0.8,0.34,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.0524,19.08,23.27,469.6,27.63,0.2896,0.8421,643.0,110.7,97.87,5.0,3.0007153,-5.522775207342327,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.51,0.5,0.35,1125.0,2.0,0.1,7.81,3.0007153e-06,505.95317,26700000000000000052412022784.000000,-10.92,0.8,0.34,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.0524,19.08,23.27,469.6,27.63,0.2896,0.8421,643.0,110.7,97.87,10.0,3.0007153,-5.522775207342327,4.646207612206685
True,8,0,True,30000.0,3.75,7.7844,12.44,44280.0,0.51,0.5,0.35,1125.0,2.0,0.1,7.81,3.0007153e-06,505.95317,26700000000000000052412022784.000000,-10.92,0.8,0.34,1.5,0.0,0.0,743.4,0.3413,0.6087,0.09298,20.18,-0.0524,19.08,23.27,469.6,27.63,0.2896,0.8421,643.0,110.7,97.87,15.0,3.0007153,-5.522775207342327,4.646207612206685
